Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5211324838,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,1. Column A lists all of your contest entries for this draftgroup
5211324977,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,2. Your current lineup is listed next to each entry (blank for reservations)
5211324978,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5211324979,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5211324980,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,5. For faster processing only include entries you are changing in the file you upload
5211324981,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,
5211324982,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,1B/2B,Ildemaro Vargas (43772672),Ildemaro Vargas,43772672,1B/2B,3500,LAD@ARI 08/07/2026 09:40PM ET,ARI,6.26
,,,,,,,,,,,,,,,1B,Jake Burger (43772682),Jake Burger,43772682,1B,3500,BAL@TEX 08/07/2026 08:15PM ET,TEX,6.96
,,,,,,,,,,,,,,,SS,Trevor Story (43772909),Trevor Story,43772909,SS,3500,ATH@BOS 08/07/2026 07:10PM ET,BOS,5.98
,,,,,,,,,,,,,,,2B/3B,Vaughn Grissom (43772675),Vaughn Grissom,43772675,2B/3B,3500,LAA@MIA 08/07/2026 07:10PM ET,LAA,6.53
,,,,,,,,,,,,,,,OF,Esteury Ruiz (43772678),Esteury Ruiz,43772678,OF,3500,LAA@MIA 08/07/2026 07:10PM ET,MIA,5.61
,,,,,,,,,,,,,,,OF,Braden Montgomery (43772684),Braden Montgomery,43772684,OF,3500,CLE@CWS 08/07/2026 07:40PM ET,CWS,6.49
,,,,,,,,,,,,,,,OF,John Rave (43772674),John Rave,43772674,OF,3500,CHC@KC 08/07/2026 08:10PM ET,KC,5.38
,,,,,,,,,,,,,,,C,Carson Kelly (43772679),Carson Kelly,43772679,C,3500,CHC@KC 08/07/2026 08:10PM ET,CHC,5.95
,,,,,,,,,,,,,,,OF,Luis Lara (43772677),Luis Lara,43772677,OF,3500,MIN@MIL 08/07/2026 07:40PM ET,MIL,5.71
,,,,,,,,,,,,,,,SS,Masyn Winn (43772680),Masyn Winn,43772680,SS,3500,COL@STL 08/07/2026 08:15PM ET,STL,6.06
,,,,,,,,,,,,,,,OF,Lane Thomas (43772681),Lane Thomas,43772681,OF,3500,ATL@NYY 08/07/2026 07:05PM ET,ATL,5.66
,,,,,,,,,,,,,,,1B,Paul Goldschmidt (43772683),Paul Goldschmidt,43772683,1B,3500,ATL@NYY 08/07/2026 07:05PM ET,NYY,6.79
,,,,,,,,,,,,,,,OF,Jasson Dominguez (43772910),Jasson Dominguez,43772910,OF,3500,ATL@NYY 08/07/2026 07:05PM ET,NYY,6.24
,,,,,,,,,,,,,,,OF,Kerry Carpenter (43772908),Kerry Carpenter,43772908,OF,3500,DET@SF 08/07/2026 10:15PM ET,DET,5.27
,,,,,,,,,,,,,,,3B/OF,Kike Hernandez (43772686),Kike Hernandez,43772686,3B/OF,3400,LAD@ARI 08/07/2026 09:40PM ET,LAD,4.25
,,,,,,,,,,,,,,,OF,Lars Nootbaar (43772693),Lars Nootbaar,43772693,OF,3400,LAD@ARI 08/07/2026 09:40PM ET,ARI,5.84
,,,,,,,,,,,,,,,2B/3B,Joshua Kuroda-Grauer (43772912),Joshua Kuroda-Grauer,43772912,2B/3B,3400,ATH@BOS 08/07/2026 07:10PM ET,ATH,7.75
,,,,,,,,,,,,,,,OF,Steven Kwan (43772688),Steven Kwan,43772688,OF,3400,CLE@CWS 08/07/2026 07:40PM ET,CLE,5.81
,,,,,,,,,,,,,,,2B/SS,Ben Williamson (43772689),Ben Williamson,43772689,2B/SS,3400,TB@SEA 08/07/2026 09:45PM ET,TB,5.08
,,,,,,,,,,,,,,,1B,Josh Naylor (43772691),Josh Naylor,43772691,1B,3400,TB@SEA 08/07/2026 09:45PM ET,SEA,7.12
,,,,,,,,,,,,,,,C,Luis Campusano (43772685),Luis Campusano,43772685,C,3400,HOU@SD 08/07/2026 09:40PM ET,SD,6.13
,,,,,,,,,,,,,,,OF,Taylor Trammell (43772692),Taylor Trammell,43772692,OF,3400,HOU@SD 08/07/2026 09:40PM ET,HOU,5.15
,,,,,,,,,,,,,,,3B,Matt Chapman (43772911),Matt Chapman,43772911,3B,3400,DET@SF 08/07/2026 10:15PM ET,SF,6.44
,,,,,,,,,,,,,,,OF,Max Kepler (43772711),Max Kepler,43772711,OF,3300,LAD@ARI 08/07/2026 09:40PM ET,ARI,5.17
,,,,,,,,,,,,,,,1B/3B,Jose Fernandez (43772914),Jose Fernandez,43772914,1B/3B,3300,LAD@ARI 08/07/2026 09:40PM ET,ARI,5.24
,,,,,,,,,,,,,,,1B,Joc Pederson (43772700),Joc Pederson,43772700,1B,3300,BAL@TEX 08/07/2026 08:15PM ET,TEX,6.46
,,,,,,,,,,,,,,,2B,Jackson Holliday (43772714),Jackson Holliday,43772714,2B,3300,BAL@TEX 08/07/2026 08:15PM ET,BAL,5.49
,,,,,,,,,,,,,,,2B,Anthony Seigler (43772703),Anthony Seigler,43772703,2B,3300,ATH@BOS 08/07/2026 07:10PM ET,BOS,5.92
,,,,,,,,,,,,,,,OF,Carlos Cortes (43772706),Carlos Cortes,43772706,OF,3300,ATH@BOS 08/07/2026 07:10PM ET,ATH,4.95
,,,,,,,,,,,,,,,OF,Jakob Marsee (43772708),Jakob Marsee,43772708,OF,3300,LAA@MIA 08/07/2026 07:10PM ET,MIA,6.22
,,,,,,,,,,,,,,,OF,Brenton Doyle (43772701),Brenton Doyle,43772701,OF,3300,CLE@CWS 08/07/2026 07:40PM ET,CWS,4.75
,,,,,,,,,,,,,,,1B,Nathaniel Lowe (43772705),Nathaniel Lowe,43772705,1B,3300,CLE@CWS 08/07/2026 07:40PM ET,CLE,6.20
,,,,,,,,,,,,,,,3B,Brendan Donovan (43772704),Brendan Donovan,43772704,3B,3300,TB@SEA 08/07/2026 09:45PM ET,SEA,6.56
,,,,,,,,,,,,,,,1B/C,Salvador Perez (43772696),Salvador Perez,43772696,C/1B,3300,CHC@KC 08/07/2026 08:10PM ET,KC,6.06
,,,,,,,,,,,,,,,2B/3B,Pedro Ramirez (43772698),Pedro Ramirez,43772698,2B/3B,3300,CHC@KC 08/07/2026 08:10PM ET,CHC,5.33
,,,,,,,,,,,,,,,OF,Michael Conforto (43772712),Michael Conforto,43772712,OF,3300,CHC@KC 08/07/2026 08:10PM ET,CHC,4.64
,,,,,,,,,,,,,,,OF,Luke Keaschall (43772707),Luke Keaschall,43772707,OF,3300,MIN@MIL 08/07/2026 07:40PM ET,MIN,6.63
,,,,,,,,,,,,,,,3B/OF,Jose Fermin (43772709),Jose Fermin,43772709,3B/OF,3300,COL@STL 08/07/2026 08:15PM ET,STL,4.44
,,,,,,,,,,,,,,,3B/SS,Jose Caballero (43772694),Jose Caballero,43772694,3B/SS,3300,ATL@NYY 08/07/2026 07:05PM ET,NYY,6.96
,,,,,,,,,,,,,,,OF,Spencer Jones (43772713),Spencer Jones,43772713,OF,3300,ATL@NYY 08/07/2026 07:05PM ET,NYY,4.69
,,,,,,,,,,,,,,,OF,Max Clark (43772702),Max Clark,43772702,OF,3300,DET@SF 08/07/2026 10:15PM ET,DET,10.17
,,,,,,,,,,,,,,,OF,Evan Carter (43772727),Evan Carter,43772727,OF,3200,BAL@TEX 08/07/2026 08:15PM ET,TEX,5.67
,,,,,,,,,,,,,,,OF,Henry Bolte (43772725),Henry Bolte,43772725,OF,3200,ATH@BOS 08/07/2026 07:10PM ET,ATH,6.07
,,,,,,,,,,,,,,,1B,Nolan Schanuel (43772723),Nolan Schanuel,43772723,1B,3200,LAA@MIA 08/07/2026 07:10PM ET,LAA,6.30
,,,,,,,,,,,,,,,3B,Javier Sanoja (43772724),Javier Sanoja,43772724,3B,3200,LAA@MIA 08/07/2026 07:10PM ET,MIA,5.22
,,,,,,,,,,,,,,,OF,Andrew Benintendi (43772731),Andrew Benintendi,43772731,OF,3200,CLE@CWS 08/07/2026 07:40PM ET,CWS,6.20
,,,,,,,,,,,,,,,2B,Richie Palacios (43772721),Richie Palacios,43772721,2B,3200,TB@SEA 08/07/2026 09:45PM ET,TB,5.51
,,,,,,,,,,,,,,,SS,Tyler Tolbert (43772715),Tyler Tolbert,43772715,SS,3200,CHC@KC 08/07/2026 08:10PM ET,KC,4.96
,,,,,,,,,,,,,,,1B,Andrew Vaughn (43772717),Andrew Vaughn,43772717,1B,3200,MIN@MIL 08/07/2026 07:40PM ET,MIL,6.01
,,,,,,,,,,,,,,,3B,David Hamilton (43772726),David Hamilton,43772726,3B,3200,MIN@MIL 08/07/2026 07:40PM ET,MIL,5.52
,,,,,,,,,,,,,,,2B/OF,Tyler Freeman (43772719),Tyler Freeman,43772719,2B/OF,3200,COL@STL 08/07/2026 08:15PM ET,COL,5.36
,,,,,,,,,,,,,,,OF,Nelson Velazquez (43772728),Nelson Velazquez,43772728,OF,3200,COL@STL 08/07/2026 08:15PM ET,STL,4.24
,,,,,,,,,,,,,,,1B/3B,Connor Norby (43772919),Connor Norby,43772919,1B/3B,3200,COL@STL 08/07/2026 08:15PM ET,COL,5.15
,,,,,,,,,,,,,,,OF,Daulton Varsho (43772729),Daulton Varsho,43772729,OF,3200,HOU@SD 08/07/2026 09:40PM ET,HOU,5.88
,,,,,,,,,,,,,,,OF,Gavin Sheets (43772730),Gavin Sheets,43772730,OF,3200,HOU@SD 08/07/2026 09:40PM ET,SD,5.76
,,,,,,,,,,,,,,,3B/SS,Shay Whitcomb (43772916),Shay Whitcomb,43772916,3B/SS,3200,HOU@SD 08/07/2026 09:40PM ET,HOU,2.29
,,,,,,,,,,,,,,,OF,Samad Taylor (43772918),Samad Taylor,43772918,OF,3200,HOU@SD 08/07/2026 09:40PM ET,SD,7.88
,,,,,,,,,,,,,,,C,Daniel Susac (43772716),Daniel Susac,43772716,C,3200,DET@SF 08/07/2026 10:15PM ET,SF,4.9
,,,,,,,,,,,,,,,3B,Colt Keith (43772718),Colt Keith,43772718,3B,3200,DET@SF 08/07/2026 10:15PM ET,DET,5.44
,,,,,,,,,,,,,,,OF,Drew Gilbert (43772722),Drew Gilbert,43772722,OF,3200,DET@SF 08/07/2026 10:15PM ET,SF,4.30
,,,,,,,,,,,,,,,OF,Ryan Waldschmidt (43772746),Ryan Waldschmidt,43772746,OF,3100,LAD@ARI 08/07/2026 09:40PM ET,ARI,6.04
,,,,,,,,,,,,,,,3B,Coby Mayo (43772749),Coby Mayo,43772749,3B,3100,BAL@TEX 08/07/2026 08:15PM ET,BAL,5.79
,,,,,,,,,,,,,,,2B,Nick Sogard (43772738),Nick Sogard,43772738,2B,3100,ATH@BOS 08/07/2026 07:10PM ET,BOS,5.47
,,,,,,,,,,,,,,,OF,Lawrence Butler (43772742),Lawrence Butler,43772742,OF,3100,ATH@BOS 08/07/2026 07:10PM ET,ATH,4.95
,,,,,,,,,,,,,,,OF,Griffin Conine (43772740),Griffin Conine,43772740,OF,3100,LAA@MIA 08/07/2026 07:10PM ET,MIA,6.47
,,,,,,,,,,,,,,,OF,Jose Siri (43772748),Jose Siri,43772748,OF,3100,LAA@MIA 08/07/2026 07:10PM ET,LAA,4.33
,,,,,,,,,,,,,,,C,Joey Bart (43772745),Joey Bart,43772745,C,3100,CLE@CWS 08/07/2026 07:40PM ET,CWS,4.32
,,,,,,,,,,,,,,,C,Austin Hedges (43772750),Austin Hedges,43772750,C,3100,CLE@CWS 08/07/2026 07:40PM ET,CLE,4.56
,,,,,,,,,,,,,,,3B/OF,Nick Loftin (43772743),Nick Loftin,43772743,3B/OF,3100,CHC@KC 08/07/2026 08:10PM ET,KC,5.72
,,,,,,,,,,,,,,,2B,Jonathan India (43772921),Jonathan India,43772921,2B,3100,CHC@KC 08/07/2026 08:10PM ET,KC,5.41
,,,,,,,,,,,,,,,SS,Ryan Kreidler (43772732),Ryan Kreidler,43772732,SS,3100,MIN@MIL 08/07/2026 07:40PM ET,MIN,4.75
,,,,,,,,,,,,,,,OF,Austin Martin (43772735),Austin Martin,43772735,OF,3100,MIN@MIL 08/07/2026 07:40PM ET,MIN,4.76
,,,,,,,,,,,,,,,OF,Brandon Lockridge (43772741),Brandon Lockridge,43772741,OF,3100,MIN@MIL 08/07/2026 07:40PM ET,MIL,5.86
,,,,,,,,,,,,,,,OF,Troy Johnston (43772739),Troy Johnston,43772739,OF,3100,COL@STL 08/07/2026 08:15PM ET,COL,5.82
,,,,,,,,,,,,,,,OF,Nathan Church (43772747),Nathan Church,43772747,OF,3100,COL@STL 08/07/2026 08:15PM ET,STL,5.28
,,,,,,,,,,,,,,,1B/OF,Dominic Smith (43772733),Dominic Smith,43772733,1B/OF,3100,ATL@NYY 08/07/2026 07:05PM ET,ATL,5.18
,,,,,,,,,,,,,,,OF,Max Schuemann (43772922),Max Schuemann,43772922,OF,3100,ATL@NYY 08/07/2026 07:05PM ET,NYY,3.98
,,,,,,,,,,,,,,,2B/3B,Hao-Yu Lee (43772736),Hao-Yu Lee,43772736,2B/3B,3100,DET@SF 08/07/2026 10:15PM ET,DET,4.60
,,,,,,,,,,,,,,,1B/OF,Tim Tawa (43772762),Tim Tawa,43772762,1B/OF,3000,LAD@ARI 08/07/2026 09:40PM ET,ARI,4.95
,,,,,,,,,,,,,,,2B,Hyeseong Kim (43772925),Hyeseong Kim,43772925,2B,3000,LAD@ARI 08/07/2026 09:40PM ET,LAD,4.91
,,,,,,,,,,,,,,,OF,Jordan Lawlar (43772928),Jordan Lawlar,43772928,OF,3000,LAD@ARI 08/07/2026 09:40PM ET,ARI,8.25
,,,,,,,,,,,,,,,C,Adrian Del Castillo (43772929),Adrian Del Castillo,43772929,C,3000,LAD@ARI 08/07/2026 09:40PM ET,ARI,4.73
,,,,,,,,,,,,,,,OF,Leody Taveras (43772768),Leody Taveras,43772768,OF,3000,BAL@TEX 08/07/2026 08:15PM ET,BAL,5.79
,,,,,,,,,,,,,,,OF,Masataka Yoshida (43772754),Masataka Yoshida,43772754,OF,3000,ATH@BOS 08/07/2026 07:10PM ET,BOS,5.45
,,,,,,,,,,,,,,,C,Agustin Ramirez (43772760),Agustin Ramirez,43772760,C,3000,LAA@MIA 08/07/2026 07:10PM ET,MIA,6.26
,,,,,,,,,,,,,,,OF,Wade Meckler (43772766),Wade Meckler,43772766,OF,3000,LAA@MIA 08/07/2026 07:10PM ET,LAA,5.68
,,,,,,,,,,,,,,,C,Joe Mack (43772770),Joe Mack,43772770,C,3000,LAA@MIA 08/07/2026 07:10PM ET,MIA,5.67
,,,,,,,,,,,,,,,OF,Randal Grichuk (43772759),Randal Grichuk,43772759,OF,3000,CLE@CWS 08/07/2026 07:40PM ET,CWS,4.38
,,,,,,,,,,,,,,,SS,Taylor Walls (43772756),Taylor Walls,43772756,SS,3000,TB@SEA 08/07/2026 09:45PM ET,TB,5.52
,,,,,,,,,,,,,,,C,Jhonny Pereda (43772757),Jhonny Pereda,43772757,C,3000,TB@SEA 08/07/2026 09:45PM ET,SEA,4.95
,,,,,,,,,,,,,,,3B/SS,J.P. Crawford (43772926),J.P. Crawford,43772926,3B/SS,3000,TB@SEA 08/07/2026 09:45PM ET,SEA,6.18
,,,,,,,,,,,,,,,OF,Jake Fraley (43772931),Jake Fraley,43772931,OF,3000,TB@SEA 08/07/2026 09:45PM ET,TB,4.93
,,,,,,,,,,,,,,,OF,Isaac Collins (43772758),Isaac Collins,43772758,OF,3000,CHC@KC 08/07/2026 08:10PM ET,KC,5.79
,,,,,,,,,,,,,,,OF,Tyrone Taylor (43772764),Tyrone Taylor,43772764,OF,3000,CHC@KC 08/07/2026 08:10PM ET,CHC,4.54
,,,,,,,,,,,,,,,3B,Kyle Karros (43772755),Kyle Karros,43772755,3B,3000,COL@STL 08/07/2026 08:15PM ET,COL,6.48
,,,,,,,,,,,,,,,OF,Bryan Torres (43772765),Bryan Torres,43772765,OF,3000,COL@STL 08/07/2026 08:15PM ET,STL,3.83
,,,,,,,,,,,,,,,C,Braxton Fulford (43772932),Braxton Fulford,43772932,C,3000,COL@STL 08/07/2026 08:15PM ET,COL,3
,,,,,,,,,,,,,,,2B,Jake Cronenworth (43772751),Jake Cronenworth,43772751,2B,3000,HOU@SD 08/07/2026 09:40PM ET,SD,5.39
,,,,,,,,,,,,,,,OF,Cam Smith (43772761),Cam Smith,43772761,OF,3000,HOU@SD 08/07/2026 09:40PM ET,HOU,5.93
,,,,,,,,,,,,,,,OF,Jake Meyers (43772930),Jake Meyers,43772930,OF,3000,HOU@SD 08/07/2026 09:40PM ET,HOU,3.67
,,,,,,,,,,,,,,,3B,Amed Rosario (43772769),Amed Rosario,43772769,3B,3000,ATL@NYY 08/07/2026 07:05PM ET,NYY,5.08
,,,,,,,,,,,,,,,OF/SS,Javier Baez (43772752),Javier Baez,43772752,SS/OF,3000,DET@SF 08/07/2026 10:15PM ET,DET,6.23
,,,,,,,,,,,,,,,2B,Osleivis Basabe (43772767),Osleivis Basabe,43772767,2B,3000,DET@SF 08/07/2026 10:15PM ET,SF,9.29
,,,,,,,,,,,,,,,OF,Matt Vierling (43772923),Matt Vierling,43772923,OF,3000,DET@SF 08/07/2026 10:15PM ET,DET,4.50
,,,,,,,,,,,,,,,OF,Wenceel Perez (43772924),Wenceel Perez,43772924,OF,3000,DET@SF 08/07/2026 10:15PM ET,DET,5.09
,,,,,,,,,,,,,,,OF,Lourdes Gurriel Jr. (43772937),Lourdes Gurriel Jr.,43772937,OF,2900,LAD@ARI 08/07/2026 09:40PM ET,ARI,4.96
,,,,,,,,,,,,,,,C,Elias Diaz (43772773),Elias Diaz,43772773,C,2900,BAL@TEX 08/07/2026 08:15PM ET,TEX,4.23
,,,,,,,,,,,,,,,2B,Jeremiah Jackson (43772780),Jeremiah Jackson,43772780,2B,2900,BAL@TEX 08/07/2026 08:15PM ET,BAL,4.8
,,,,,,,,,,,,,,,OF,Alejandro Osuna (43772781),Alejandro Osuna,43772781,OF,2900,BAL@TEX 08/07/2026 08:15PM ET,TEX,4.52
,,,,,,,,,,,,,,,2B,Donovan Walton (43772774),Donovan Walton,43772774,2B,2900,ATH@BOS 08/07/2026 07:10PM ET,ATH,5.02
,,,,,,,,,,,,,,,3B,Max Muncy (43772779),Max Muncy,43772779,3B,2900,ATH@BOS 08/07/2026 07:10PM ET,ATH,6
,,,,,,,,,,,,,,,1B/2B,Romy Gonzalez (43772933),Romy Gonzalez,43772933,1B/2B,2900,ATH@BOS 08/07/2026 07:10PM ET,BOS,5.32
,,,,,,,,,,,,,,,OF,Owen Caissie (43772776),Owen Caissie,43772776,OF,2900,LAA@MIA 08/07/2026 07:10PM ET,MIA,5.90
,,,,,,,,,,,,,,,OF,Tristan Peters (43772782),Tristan Peters,43772782,OF,2900,CLE@CWS 08/07/2026 07:40PM ET,CWS,5.33
,,,,,,,,,,,,,,,C,Nick Fortes (43772784),Nick Fortes,43772784,C,2900,TB@SEA 08/07/2026 09:45PM ET,TB,4.75
,,,,,,,,,,,,,,,OF,Luke Raley (43772938),Luke Raley,43772938,OF,2900,TB@SEA 08/07/2026 09:45PM ET,SEA,5.10
,,,,,,,,,,,,,,,OF,Gavin Lux (43772939),Gavin Lux,43772939,OF,2900,TB@SEA 08/07/2026 09:45PM ET,TB,0
,,,,,,,,,,,,,,,C,Miguel Amaya (43772783),Miguel Amaya,43772783,C,2900,CHC@KC 08/07/2026 08:10PM ET,CHC,4.75
,,,,,,,,,,,,,,,OF,Sal Frelick (43772935),Sal Frelick,43772935,OF,2900,MIN@MIL 08/07/2026 07:40PM ET,MIL,5.21
,,,,,,,,,,,,,,,SS,Ezequiel Tovar (43772775),Ezequiel Tovar,43772775,SS,2900,COL@STL 08/07/2026 08:15PM ET,COL,5.15
,,,,,,,,,,,,,,,3B,Nolan Gorman (43772936),Nolan Gorman,43772936,3B,2900,COL@STL 08/07/2026 08:15PM ET,STL,5.06
,,,,,,,,,,,,,,,1B/OF,LaMonte Wade Jr. (43772777),LaMonte Wade Jr.,43772777,1B/OF,2900,HOU@SD 08/07/2026 09:40PM ET,HOU,5.92
,,,,,,,,,,,,,,,OF/SS,Mauricio Dubon (43772771),Mauricio Dubon,43772771,SS/OF,2900,ATL@NYY 08/07/2026 07:05PM ET,ATL,6.96
,,,,,,,,,,,,,,,SS,Anthony Volpe (43772940),Anthony Volpe,43772940,SS,2900,ATL@NYY 08/07/2026 07:05PM ET,NYY,5.48
,,,,,,,,,,,,,,,C,James McCann (43772793),James McCann,43772793,C,2800,LAD@ARI 08/07/2026 09:40PM ET,ARI,6.19
,,,,,,,,,,,,,,,OF,Tyler O'Neill (43772796),Tyler O'Neill,43772796,OF,2800,BAL@TEX 08/07/2026 08:15PM ET,BAL,4.79
,,,,,,,,,,,,,,,3B,Tommy White (43772794),Tommy White,43772794,3B,2800,ATH@BOS 08/07/2026 07:10PM ET,ATH,4.67
,,,,,,,,,,,,,,,C,Brian Serven (43772800),Brian Serven,43772800,C,2800,ATH@BOS 08/07/2026 07:10PM ET,ATH,5
,,,,,,,,,,,,,,,3B,Denzer Guzman (43772789),Denzer Guzman,43772789,3B,2800,LAA@MIA 08/07/2026 07:10PM ET,LAA,5.51
,,,,,,,,,,,,,,,2B,Oswald Peraza (43772790),Oswald Peraza,43772790,2B,2800,LAA@MIA 08/07/2026 07:10PM ET,LAA,4.97
,,,,,,,,,,,,,,,C,Moises Ballesteros (43772799),Moises Ballesteros,43772799,C,2800,LAA@MIA 08/07/2026 07:10PM ET,LAA,4.60
,,,,,,,,,,,,,,,1B/OF,Ryan Vilade (43772791),Ryan Vilade,43772791,1B/OF,2800,TB@SEA 08/07/2026 09:45PM ET,TB,5.72
,,,,,,,,,,,,,,,3B/SS,Joey Ortiz (43772787),Joey Ortiz,43772787,3B/SS,2800,MIN@MIL 08/07/2026 07:40PM ET,MIL,4.70
,,,,,,,,,,,,,,,1B/C,Victor Caratini (43772797),Victor Caratini,43772797,C/1B,2800,MIN@MIL 08/07/2026 07:40PM ET,MIN,5.21
,,,,,,,,,,,,,,,3B,Ramon Urias (43772943),Ramon Urias,43772943,3B,2800,COL@STL 08/07/2026 08:15PM ET,STL,3.8
,,,,,,,,,,,,,,,OF,Sterlin Thompson (43772946),Sterlin Thompson,43772946,OF,2800,COL@STL 08/07/2026 08:15PM ET,COL,4.44
,,,,,,,,,,,,,,,3B/SS,Sung-Mun Song (43772785),Sung-Mun Song,43772785,3B/SS,2800,HOU@SD 08/07/2026 09:40PM ET,SD,4.29
,,,,,,,,,,,,,,,3B/OF,Miguel Andujar (43772944),Miguel Andujar,43772944,3B/OF,2800,HOU@SD 08/07/2026 09:40PM ET,SD,5.45
,,,,,,,,,,,,,,,OF,Mike Yastrzemski (43772795),Mike Yastrzemski,43772795,OF,2800,ATL@NYY 08/07/2026 07:05PM ET,ATL,4.76
,,,,,,,,,,,,,,,C/OF,Jesus Rodriguez (43772941),Jesus Rodriguez,43772941,C/OF,2800,DET@SF 08/07/2026 10:15PM ET,SF,4.68
,,,,,,,,,,,,,,,OF,Alex Call (43772804),Alex Call,43772804,OF,2700,LAD@ARI 08/07/2026 09:40PM ET,LAD,3.51
,,,,,,,,,,,,,,,OF,Tommy Troy (43772955),Tommy Troy,43772955,OF,2700,LAD@ARI 08/07/2026 09:40PM ET,ARI,5.46
,,,,,,,,,,,,,,,OF,Dylan Beavers (43772807),Dylan Beavers,43772807,OF,2700,BAL@TEX 08/07/2026 08:15PM ET,BAL,5.26
,,,,,,,,,,,,,,,C,Danny Jansen (43772952),Danny Jansen,43772952,C,2700,BAL@TEX 08/07/2026 08:15PM ET,TEX,4.58
,,,,,,,,,,,,,,,OF,Nate Eaton (43772949),Nate Eaton,43772949,OF,2700,ATH@BOS 08/07/2026 07:10PM ET,BOS,4.5
,,,,,,,,,,,,,,,OF,Blake Perkins (43772951),Blake Perkins,43772951,OF,2700,CLE@CWS 08/07/2026 07:40PM ET,CLE,2.69
,,,,,,,,,,,,,,,SS,Colt Emerson (43772801),Colt Emerson,43772801,SS,2700,TB@SEA 08/07/2026 09:45PM ET,SEA,5.38
,,,,,,,,,,,,,,,3B,Josh Rojas (43772802),Josh Rojas,43772802,3B,2700,CHC@KC 08/07/2026 08:10PM ET,KC,3.46
,,,,,,,,,,,,,,,OF,Matt Shaw (43772953),Matt Shaw,43772953,OF,2700,CHC@KC 08/07/2026 08:10PM ET,CHC,4.93
,,,,,,,,,,,,,,,OF,Matt Wallner (43772947),Matt Wallner,43772947,OF,2700,MIN@MIL 08/07/2026 07:40PM ET,MIN,5.06
,,,,,,,,,,,,,,,OF,Tyler Black (43772950),Tyler Black,43772950,OF,2700,MIN@MIL 08/07/2026 07:40PM ET,MIL,6.11
,,,,,,,,,,,,,,,C,Brett Sullivan (43772808),Brett Sullivan,43772808,C,2700,COL@STL 08/07/2026 08:15PM ET,COL,4.19
,,,,,,,,,,,,,,,C,Freddy Fermin (43772806),Freddy Fermin,43772806,C,2700,HOU@SD 08/07/2026 09:40PM ET,SD,3.49
,,,,,,,,,,,,,,,OF,Joey Loperfido (43772954),Joey Loperfido,43772954,OF,2700,HOU@SD 08/07/2026 09:40PM ET,HOU,4.41
,,,,,,,,,,,,,,,C,Sean Murphy (43772805),Sean Murphy,43772805,C,2700,ATL@NYY 08/07/2026 07:05PM ET,ATL,1.6
,,,,,,,,,,,,,,,SS,George Lombard Jr. (43772809),George Lombard Jr.,43772809,SS,2700,ATL@NYY 08/07/2026 07:05PM ET,NYY,9.5
,,,,,,,,,,,,,,,OF,Zach McKinstry (43772803),Zach McKinstry,43772803,OF,2700,DET@SF 08/07/2026 10:15PM ET,DET,4.63
